Id,path,class
image_0001_2394,train/pneumonia/image_0001_2394.jpg,PNEUMONIA
image_0001_454,train/pneumonia/image_0001_454.jpg,PNEUMONIA
image_0001_893,train/pneumonia/image_0001_893.jpg,PNEUMONIA
image_0001_3148,train/pneumonia/image_0001_3148.jpg,PNEUMONIA
image_0001_2272,train/pneumonia/image_0001_2272.jpg,PNEUMONIA
image_0001_2806,train/pneumonia/image_0001_2806.jpg,PNEUMONIA
image_0001_3022,train/pneumonia/image_0001_3022.jpg,PNEUMONIA
image_0001_406,train/pneumonia/image_0001_406.jpg,PNEUMONIA
image_0001_789,train/pneumonia/image_0001_789.jpg,PNEUMONIA
image_0001_940,train/pneumonia/image_0001_940.jpg,PNEUMONIA
image_0001_3030,train/pneumonia/image_0001_3030.jpg,PNEUMONIA
image_0001_2231,train/pneumonia/image_0001_2231.jpg,PNEUMONIA
image_0001_895,train/pneumonia/image_0001_895.jpg,PNEUMONIA
image_0001_433,train/pneumonia/image_0001_433.jpg,PNEUMONIA
image_0001_404,train/pneumonia/image_0001_404.jpg,PNEUMONIA
image_0001_396,train/pneumonia/image_0001_396.jpg,PNEUMONIA
image_0001_2867,train/pneumonia/image_0001_2867.jpg,PNEUMONIA
image_0001_2547,train/pneumonia/image_0001_2547.jpg,PNEUMONIA
image_0001_2715,train/pneumonia/image_0001_2715.jpg,PNEUMONIA
image_0001_645,train/pneumonia/image_0001_645.jpg,PNEUMONIA
image_0001_2745,train/pneumonia/image_0001_2745.jpg,PNEUMONIA
image_0001_564,train/pneumonia/image_0001_564.jpg,PNEUMONIA
image_0001_2619,train/pneumonia/image_0001_2619.jpg,PNEUMONIA
image_0001_1856,train/pneumonia/image_0001_1856.jpg,PNEUMONIA
image_0001_1404,train/pneumonia/image_0001_1404.jpg,PNEUMONIA
image_0001_2427,train/pneumonia/image_0001_2427.jpg,PNEUMONIA
image_0001_1443,train/pneumonia/image_0001_1443.jpg,PNEUMONIA
image_0001_2498,train/pneumonia/image_0001_2498.jpg,PNEUMONIA
image_0001_1758,train/pneumonia/image_0001_1758.jpg,PNEUMONIA
image_0001_1161,train/pneumonia/image_0001_1161.jpg,PNEUMONIA
image_0001_3016,train/pneumonia/image_0001_3016.jpg,PNEUMONIA
image_0001_2881,train/pneumonia/image_0001_2881.jpg,PNEUMONIA
image_0001_2362,train/pneumonia/image_0001_2362.jpg,PNEUMONIA
image_0001_866,train/pneumonia/image_0001_866.jpg,PNEUMONIA
image_0001_241,train/pneumonia/image_0001_241.jpg,PNEUMONIA
image_0001_336,train/pneumonia/image_0001_336.jpg,PNEUMONIA
image_0001_1893,train/pneumonia/image_0001_1893.jpg,PNEUMONIA
image_0001_59,train/pneumonia/image_0001_59.jpg,PNEUMONIA
image_0001_3387,train/pneumonia/image_0001_3387.jpg,PNEUMONIA
image_0001_2227,train/pneumonia/image_0001_2227.jpg,PNEUMONIA
image_0001_298,train/pneumonia/image_0001_298.jpg,PNEUMONIA
image_0001_1546,train/pneumonia/image_0001_1546.jpg,PNEUMONIA
image_0001_11,train/pneumonia/image_0001_11.jpg,PNEUMONIA
image_0001_460,train/pneumonia/image_0001_460.jpg,PNEUMONIA
image_0001_752,train/pneumonia/image_0001_752.jpg,PNEUMONIA
image_0001_2291,train/pneumonia/image_0001_2291.jpg,PNEUMONIA
image_0001_2566,train/pneumonia/image_0001_2566.jpg,PNEUMONIA
image_0001_2761,train/pneumonia/image_0001_2761.jpg,PNEUMONIA
image_0001_1175,train/pneumonia/image_0001_1175.jpg,PNEUMONIA
image_0001_1611,train/pneumonia/image_0001_1611.jpg,PNEUMONIA
image_0001_2090,train/pneumonia/image_0001_2090.jpg,PNEUMONIA
image_0001_270,train/pneumonia/image_0001_270.jpg,PNEUMONIA
image_0001_390,train/pneumonia/image_0001_390.jpg,PNEUMONIA
image_0001_401,train/pneumonia/image_0001_401.jpg,PNEUMONIA
image_0001_656,train/pneumonia/image_0001_656.jpg,PNEUMONIA
image_0001_524,train/pneumonia/image_0001_524.jpg,PNEUMONIA
image_0001_749,train/pneumonia/image_0001_749.jpg,PNEUMONIA
image_0001_1549,train/pneumonia/image_0001_1549.jpg,PNEUMONIA
image_0001_844,train/pneumonia/image_0001_844.jpg,PNEUMONIA
image_0001_654,train/pneumonia/image_0001_654.jpg,PNEUMONIA
image_0001_708,train/pneumonia/image_0001_708.jpg,PNEUMONIA
image_0001_3149,train/pneumonia/image_0001_3149.jpg,PNEUMONIA
image_0001_1653,train/pneumonia/image_0001_1653.jpg,PNEUMONIA
image_0001_1456,train/pneumonia/image_0001_1456.jpg,PNEUMONIA
image_0001_2474,train/pneumonia/image_0001_2474.jpg,PNEUMONIA
image_0001_1722,train/pneumonia/image_0001_1722.jpg,PNEUMONIA
image_0001_1526,train/pneumonia/image_0001_1526.jpg,PNEUMONIA
image_0001_384,train/pneumonia/image_0001_384.jpg,PNEUMONIA
image_0001_72,train/pneumonia/image_0001_72.jpg,PNEUMONIA
image_0001_1469,train/pneumonia/image_0001_1469.jpg,PNEUMONIA
image_0001_2143,train/pneumonia/image_0001_2143.jpg,PNEUMONIA
image_0001_289,train/pneumonia/image_0001_289.jpg,PNEUMONIA
image_0001_240,train/pneumonia/image_0001_240.jpg,PNEUMONIA
image_0001_1028,train/pneumonia/image_0001_1028.jpg,PNEUMONIA
image_0001_2839,train/pneumonia/image_0001_2839.jpg,PNEUMONIA
image_0001_3398,train/pneumonia/image_0001_3398.jpg,PNEUMONIA
image_0001_3115,train/pneumonia/image_0001_3115.jpg,PNEUMONIA
image_0001_514,train/pneumonia/image_0001_514.jpg,PNEUMONIA
image_0001_829,train/pneumonia/image_0001_829.jpg,PNEUMONIA
image_0001_928,train/pneumonia/image_0001_928.jpg,PNEUMONIA
image_0001_971,train/pneumonia/image_0001_971.jpg,PNEUMONIA
image_0001_1366,train/pneumonia/image_0001_1366.jpg,PNEUMONIA
image_0001_1061,train/pneumonia/image_0001_1061.jpg,PNEUMONIA
image_0001_813,train/pneumonia/image_0001_813.jpg,PNEUMONIA
image_0001_334,train/pneumonia/image_0001_334.jpg,PNEUMONIA
image_0001_1515,train/pneumonia/image_0001_1515.jpg,PNEUMONIA
image_0001_681,train/pneumonia/image_0001_681.jpg,PNEUMONIA
image_0001_881,train/pneumonia/image_0001_881.jpg,PNEUMONIA
image_0001_3137,train/pneumonia/image_0001_3137.jpg,PNEUMONIA
image_0001_1430,train/pneumonia/image_0001_1430.jpg,PNEUMONIA
image_0001_792,train/pneumonia/image_0001_792.jpg,PNEUMONIA
image_0001_104,train/pneumonia/image_0001_104.jpg,PNEUMONIA
image_0001_973,train/pneumonia/image_0001_973.jpg,PNEUMONIA
image_0001_2848,train/pneumonia/image_0001_2848.jpg,PNEUMONIA
image_0001_712,train/pneumonia/image_0001_712.jpg,PNEUMONIA
image_0001_1520,train/pneumonia/image_0001_1520.jpg,PNEUMONIA
image_0001_2599,train/pneumonia/image_0001_2599.jpg,PNEUMONIA
image_0001_567,train/pneumonia/image_0001_567.jpg,PNEUMONIA
image_0001_542,train/pneumonia/image_0001_542.jpg,PNEUMONIA
image_0001_522,train/pneumonia/image_0001_522.jpg,PNEUMONIA
image_0001_951,train/pneumonia/image_0001_951.jpg,PNEUMONIA
image_0001_3312,train/pneumonia/image_0001_3312.jpg,PNEUMONIA
image_0001_1977,train/pneumonia/image_0001_1977.jpg,PNEUMONIA
image_0001_2214,train/pneumonia/image_0001_2214.jpg,PNEUMONIA
image_0001_2074,train/pneumonia/image_0001_2074.jpg,PNEUMONIA
image_0001_94,train/pneumonia/image_0001_94.jpg,PNEUMONIA
image_0001_575,train/pneumonia/image_0001_575.jpg,PNEUMONIA
image_0001_2914,train/pneumonia/image_0001_2914.jpg,PNEUMONIA
image_0001_1163,train/pneumonia/image_0001_1163.jpg,PNEUMONIA
image_0001_986,train/pneumonia/image_0001_986.jpg,PNEUMONIA
image_0001_1164,train/pneumonia/image_0001_1164.jpg,PNEUMONIA
image_0001_1205,train/pneumonia/image_0001_1205.jpg,PNEUMONIA
image_0001_1601,train/pneumonia/image_0001_1601.jpg,PNEUMONIA
image_0001_992,train/pneumonia/image_0001_992.jpg,PNEUMONIA
image_0001_1711,train/pneumonia/image_0001_1711.jpg,PNEUMONIA
image_0001_169,train/pneumonia/image_0001_169.jpg,PNEUMONIA
image_0001_1355,train/pneumonia/image_0001_1355.jpg,PNEUMONIA
image_0001_3144,train/pneumonia/image_0001_3144.jpg,PNEUMONIA
image_0001_700,train/pneumonia/image_0001_700.jpg,PNEUMONIA
image_0001_3105,train/pneumonia/image_0001_3105.jpg,PNEUMONIA
image_0001_878,train/pneumonia/image_0001_878.jpg,PNEUMONIA
image_0001_2968,train/pneumonia/image_0001_2968.jpg,PNEUMONIA
image_0001_2478,train/pneumonia/image_0001_2478.jpg,PNEUMONIA
image_0001_2433,train/pneumonia/image_0001_2433.jpg,PNEUMONIA
image_0001_1381,train/pneumonia/image_0001_1381.jpg,PNEUMONIA
image_0001_2842,train/pneumonia/image_0001_2842.jpg,PNEUMONIA
image_0001_1864,train/pneumonia/image_0001_1864.jpg,PNEUMONIA
image_0001_2701,train/pneumonia/image_0001_2701.jpg,PNEUMONIA
image_0001_2743,train/pneumonia/image_0001_2743.jpg,PNEUMONIA
image_0001_475,train/pneumonia/image_0001_475.jpg,PNEUMONIA
image_0001_1892,train/pneumonia/image_0001_1892.jpg,PNEUMONIA
image_0001_208,train/pneumonia/image_0001_208.jpg,PNEUMONIA
image_0001_2561,train/pneumonia/image_0001_2561.jpg,PNEUMONIA
image_0001_1310,train/pneumonia/image_0001_1310.jpg,PNEUMONIA
image_0001_868,train/pneumonia/image_0001_868.jpg,PNEUMONIA
image_0001_814,train/pneumonia/image_0001_814.jpg,PNEUMONIA
image_0001_1812,train/pneumonia/image_0001_1812.jpg,PNEUMONIA
image_0001_3130,train/pneumonia/image_0001_3130.jpg,PNEUMONIA
image_0001_2496,train/pneumonia/image_0001_2496.jpg,PNEUMONIA
image_0001_1054,train/pneumonia/image_0001_1054.jpg,PNEUMONIA
image_0001_2182,train/pneumonia/image_0001_2182.jpg,PNEUMONIA
image_0001_2338,train/pneumonia/image_0001_2338.jpg,PNEUMONIA
image_0001_1341,train/pneumonia/image_0001_1341.jpg,PNEUMONIA
image_0001_1772,train/pneumonia/image_0001_1772.jpg,PNEUMONIA
image_0001_2616,train/pneumonia/image_0001_2616.jpg,PNEUMONIA
image_0001_1356,train/pneumonia/image_0001_1356.jpg,PNEUMONIA
image_0001_2318,train/pneumonia/image_0001_2318.jpg,PNEUMONIA
image_0001_346,train/pneumonia/image_0001_346.jpg,PNEUMONIA
image_0001_2589,train/pneumonia/image_0001_2589.jpg,PNEUMONIA
image_0001_911,train/pneumonia/image_0001_911.jpg,PNEUMONIA
image_0001_1193,train/pneumonia/image_0001_1193.jpg,PNEUMONIA
image_0001_2269,train/pneumonia/image_0001_2269.jpg,PNEUMONIA
image_0001_1049,train/pneumonia/image_0001_1049.jpg,PNEUMONIA
image_0001_364,train/pneumonia/image_0001_364.jpg,PNEUMONIA
image_0001_1628,train/pneumonia/image_0001_1628.jpg,PNEUMONIA
image_0001_1679,train/pneumonia/image_0001_1679.jpg,PNEUMONIA
image_0001_2191,train/pneumonia/image_0001_2191.jpg,PNEUMONIA
image_0001_70,train/pneumonia/image_0001_70.jpg,PNEUMONIA
image_0001_1362,train/pneumonia/image_0001_1362.jpg,PNEUMONIA
image_0001_3393,train/pneumonia/image_0001_3393.jpg,PNEUMONIA
image_0001_1247,train/pneumonia/image_0001_1247.jpg,PNEUMONIA
image_0001_2286,train/pneumonia/image_0001_2286.jpg,PNEUMONIA
image_0001_3311,train/pneumonia/image_0001_3311.jpg,PNEUMONIA
image_0001_680,train/pneumonia/image_0001_680.jpg,PNEUMONIA
image_0001_2014,train/pneumonia/image_0001_2014.jpg,PNEUMONIA
image_0001_2413,train/pneumonia/image_0001_2413.jpg,PNEUMONIA
image_0001_3253,train/pneumonia/image_0001_3253.jpg,PNEUMONIA
image_0001_171,train/pneumonia/image_0001_171.jpg,PNEUMONIA
image_0001_3268,train/pneumonia/image_0001_3268.jpg,PNEUMONIA
image_0001_1274,train/pneumonia/image_0001_1274.jpg,PNEUMONIA
image_0001_2236,train/pneumonia/image_0001_2236.jpg,PNEUMONIA
image_0001_3161,train/pneumonia/image_0001_3161.jpg,PNEUMONIA
image_0001_2426,train/pneumonia/image_0001_2426.jpg,PNEUMONIA
image_0001_2033,train/pneumonia/image_0001_2033.jpg,PNEUMONIA
image_0001_3408,train/pneumonia/image_0001_3408.jpg,PNEUMONIA
image_0001_205,train/pneumonia/image_0001_205.jpg,PNEUMONIA
image_0001_2991,train/pneumonia/image_0001_2991.jpg,PNEUMONIA
image_0001_1400,train/pneumonia/image_0001_1400.jpg,PNEUMONIA
image_0001_2541,train/pneumonia/image_0001_2541.jpg,PNEUMONIA
image_0001_3002,train/pneumonia/image_0001_3002.jpg,PNEUMONIA
image_0001_2600,train/pneumonia/image_0001_2600.jpg,PNEUMONIA
image_0001_2055,train/pneumonia/image_0001_2055.jpg,PNEUMONIA
image_0001_439,train/pneumonia/image_0001_439.jpg,PNEUMONIA
image_0001_676,train/pneumonia/image_0001_676.jpg,PNEUMONIA
image_0001_2253,train/pneumonia/image_0001_2253.jpg,PNEUMONIA
image_0001_368,train/pneumonia/image_0001_368.jpg,PNEUMONIA
image_0001_436,train/pneumonia/image_0001_436.jpg,PNEUMONIA
image_0001_1131,train/pneumonia/image_0001_1131.jpg,PNEUMONIA
image_0001_1956,train/pneumonia/image_0001_1956.jpg,PNEUMONIA
image_0001_839,train/pneumonia/image_0001_839.jpg,PNEUMONIA
image_0001_2395,train/pneumonia/image_0001_2395.jpg,PNEUMONIA
image_0001_3227,train/pneumonia/image_0001_3227.jpg,PNEUMONIA
image_0001_2970,train/pneumonia/image_0001_2970.jpg,PNEUMONIA
image_0001_2855,train/pneumonia/image_0001_2855.jpg,PNEUMONIA
image_0001_647,train/pneumonia/image_0001_647.jpg,PNEUMONIA
image_0001_2081,train/pneumonia/image_0001_2081.jpg,PNEUMONIA
image_0001_546,train/pneumonia/image_0001_546.jpg,PNEUMONIA
image_0001_3102,train/pneumonia/image_0001_3102.jpg,PNEUMONIA
image_0001_1858,train/pneumonia/image_0001_1858.jpg,PNEUMONIA
image_0001_706,train/pneumonia/image_0001_706.jpg,PNEUMONIA
image_0001_1528,train/pneumonia/image_0001_1528.jpg,PNEUMONIA
image_0001_3310,train/pneumonia/image_0001_3310.jpg,PNEUMONIA
image_0001_3043,train/pneumonia/image_0001_3043.jpg,PNEUMONIA
image_0001_3283,train/pneumonia/image_0001_3283.jpg,PNEUMONIA
image_0001_1975,train/pneumonia/image_0001_1975.jpg,PNEUMONIA
image_0001_1317,train/pneumonia/image_0001_1317.jpg,PNEUMONIA
image_0001_2390,train/pneumonia/image_0001_2390.jpg,PNEUMONIA
image_0001_1716,train/pneumonia/image_0001_1716.jpg,PNEUMONIA
image_0001_2757,train/pneumonia/image_0001_2757.jpg,PNEUMONIA
image_0001_2528,train/pneumonia/image_0001_2528.jpg,PNEUMONIA
image_0001_729,train/pneumonia/image_0001_729.jpg,PNEUMONIA
image_0001_483,train/pneumonia/image_0001_483.jpg,PNEUMONIA
image_0001_664,train/pneumonia/image_0001_664.jpg,PNEUMONIA
image_0001_3114,train/pneumonia/image_0001_3114.jpg,PNEUMONIA
image_0001_2610,train/pneumonia/image_0001_2610.jpg,PNEUMONIA
image_0001_618,train/pneumonia/image_0001_618.jpg,PNEUMONIA
image_0001_1276,train/pneumonia/image_0001_1276.jpg,PNEUMONIA
image_0001_1898,train/pneumonia/image_0001_1898.jpg,PNEUMONIA
image_0001_3051,train/pneumonia/image_0001_3051.jpg,PNEUMONIA
image_0001_235,train/pneumonia/image_0001_235.jpg,PNEUMONIA
image_0001_1666,train/pneumonia/image_0001_1666.jpg,PNEUMONIA
image_0001_923,train/pneumonia/image_0001_923.jpg,PNEUMONIA
image_0001_1024,train/pneumonia/image_0001_1024.jpg,PNEUMONIA
image_0001_985,train/pneumonia/image_0001_985.jpg,PNEUMONIA
image_0001_1399,train/pneumonia/image_0001_1399.jpg,PNEUMONIA
image_0001_2104,train/pneumonia/image_0001_2104.jpg,PNEUMONIA
image_0001_3033,train/pneumonia/image_0001_3033.jpg,PNEUMONIA
image_0001_2983,train/pneumonia/image_0001_2983.jpg,PNEUMONIA
image_0001_2801,train/pneumonia/image_0001_2801.jpg,PNEUMONIA
image_0001_35,train/pneumonia/image_0001_35.jpg,PNEUMONIA
image_0001_1191,train/pneumonia/image_0001_1191.jpg,PNEUMONIA
image_0001_214,train/pneumonia/image_0001_214.jpg,PNEUMONIA
image_0001_2195,train/pneumonia/image_0001_2195.jpg,PNEUMONIA
image_0001_831,train/pneumonia/image_0001_831.jpg,PNEUMONIA
image_0001_2381,train/pneumonia/image_0001_2381.jpg,PNEUMONIA
image_0001_1536,train/pneumonia/image_0001_1536.jpg,PNEUMONIA
image_0001_1266,train/pneumonia/image_0001_1266.jpg,PNEUMONIA
image_0001_3029,train/pneumonia/image_0001_3029.jpg,PNEUMONIA
image_0001_948,train/pneumonia/image_0001_948.jpg,PNEUMONIA
image_0001_316,train/pneumonia/image_0001_316.jpg,PNEUMONIA
image_0001_114,train/pneumonia/image_0001_114.jpg,PNEUMONIA
image_0001_1121,train/pneumonia/image_0001_1121.jpg,PNEUMONIA
image_0001_1604,train/pneumonia/image_0001_1604.jpg,PNEUMONIA
image_0001_26,train/pneumonia/image_0001_26.jpg,PNEUMONIA
image_0001_3328,train/pneumonia/image_0001_3328.jpg,PNEUMONIA
image_0001_2897,train/pneumonia/image_0001_2897.jpg,PNEUMONIA
image_0001_1476,train/pneumonia/image_0001_1476.jpg,PNEUMONIA
image_0001_1620,train/pneumonia/image_0001_1620.jpg,PNEUMONIA
image_0001_1126,train/pneumonia/image_0001_1126.jpg,PNEUMONIA
image_0001_1014,train/pneumonia/image_0001_1014.jpg,PNEUMONIA
image_0001_898,train/pneumonia/image_0001_898.jpg,PNEUMONIA
image_0001_2961,train/pneumonia/image_0001_2961.jpg,PNEUMONIA
image_0001_1888,train/pneumonia/image_0001_1888.jpg,PNEUMONIA
image_0001_1427,train/pneumonia/image_0001_1427.jpg,PNEUMONIA
image_0001_2257,train/pneumonia/image_0001_2257.jpg,PNEUMONIA
image_0001_2045,train/pneumonia/image_0001_2045.jpg,PNEUMONIA
image_0001_417,train/pneumonia/image_0001_417.jpg,PNEUMONIA
image_0001_1130,train/pneumonia/image_0001_1130.jpg,PNEUMONIA
image_0001_1928,train/pneumonia/image_0001_1928.jpg,PNEUMONIA
image_0001_2050,train/pneumonia/image_0001_2050.jpg,PNEUMONIA
image_0001_1420,train/pneumonia/image_0001_1420.jpg,PNEUMONIA
image_0001_1255,train/pneumonia/image_0001_1255.jpg,PNEUMONIA
image_0001_225,train/pneumonia/image_0001_225.jpg,PNEUMONIA
image_0001_2172,train/pneumonia/image_0001_2172.jpg,PNEUMONIA
image_0001_1776,train/pneumonia/image_0001_1776.jpg,PNEUMONIA
image_0001_2044,train/pneumonia/image_0001_2044.jpg,PNEUMONIA
image_0001_2669,train/pneumonia/image_0001_2669.jpg,PNEUMONIA
image_0001_260,train/pneumonia/image_0001_260.jpg,PNEUMONIA
image_0001_1084,train/pneumonia/image_0001_1084.jpg,PNEUMONIA
image_0001_824,train/pneumonia/image_0001_824.jpg,PNEUMONIA
image_0001_783,train/pneumonia/image_0001_783.jpg,PNEUMONIA
image_0001_2429,train/pneumonia/image_0001_2429.jpg,PNEUMONIA
image_0001_3309,train/pneumonia/image_0001_3309.jpg,PNEUMONIA
image_0001_1481,train/pneumonia/image_0001_1481.jpg,PNEUMONIA
image_0001_3321,train/pneumonia/image_0001_3321.jpg,PNEUMONIA
image_0001_3365,train/pneumonia/image_0001_3365.jpg,PNEUMONIA
image_0001_683,train/pneumonia/image_0001_683.jpg,PNEUMONIA
image_0001_1510,train/pneumonia/image_0001_1510.jpg,PNEUMONIA
image_0001_1786,train/pneumonia/image_0001_1786.jpg,PNEUMONIA
image_0001_2467,train/pneumonia/image_0001_2467.jpg,PNEUMONIA
image_0001_1581,train/pneumonia/image_0001_1581.jpg,PNEUMONIA
image_0001_2645,train/pneumonia/image_0001_2645.jpg,PNEUMONIA
image_0001_1675,train/pneumonia/image_0001_1675.jpg,PNEUMONIA
image_0001_1757,train/pneumonia/image_0001_1757.jpg,PNEUMONIA
image_0001_509,train/pneumonia/image_0001_509.jpg,PNEUMONIA
image_0001_2380,train/pneumonia/image_0001_2380.jpg,PNEUMONIA
image_0001_3331,train/pneumonia/image_0001_3331.jpg,PNEUMONIA
image_0001_2799,train/pneumonia/image_0001_2799.jpg,PNEUMONIA
image_0001_1854,train/pneumonia/image_0001_1854.jpg,PNEUMONIA
image_0001_360,train/pneumonia/image_0001_360.jpg,PNEUMONIA
image_0001_2823,train/pneumonia/image_0001_2823.jpg,PNEUMONIA
image_0001_3272,train/pneumonia/image_0001_3272.jpg,PNEUMONIA
image_0001_987,train/pneumonia/image_0001_987.jpg,PNEUMONIA
image_0001_1401,train/pneumonia/image_0001_1401.jpg,PNEUMONIA
image_0001_1208,train/pneumonia/image_0001_1208.jpg,PNEUMONIA
image_0001_1960,train/pneumonia/image_0001_1960.jpg,PNEUMONIA
image_0001_2684,train/pneumonia/image_0001_2684.jpg,PNEUMONIA
image_0001_2418,train/pneumonia/image_0001_2418.jpg,PNEUMONIA
image_0001_172,train/pneumonia/image_0001_172.jpg,PNEUMONIA
image_0001_3201,train/pneumonia/image_0001_3201.jpg,PNEUMONIA
image_0001_1466,train/pneumonia/image_0001_1466.jpg,PNEUMONIA
image_0001_3070,train/pneumonia/image_0001_3070.jpg,PNEUMONIA
image_0001_2739,train/pneumonia/image_0001_2739.jpg,PNEUMONIA
image_0001_1993,train/pneumonia/image_0001_1993.jpg,PNEUMONIA
image_0001_3254,train/pneumonia/image_0001_3254.jpg,PNEUMONIA
image_0001_854,train/pneumonia/image_0001_854.jpg,PNEUMONIA
image_0001_2877,train/pneumonia/image_0001_2877.jpg,PNEUMONIA
image_0001_1507,train/pneumonia/image_0001_1507.jpg,PNEUMONIA
image_0001_2772,train/pneumonia/image_0001_2772.jpg,PNEUMONIA
image_0001_2657,train/pneumonia/image_0001_2657.jpg,PNEUMONIA
image_0001_915,train/pneumonia/image_0001_915.jpg,PNEUMONIA
image_0001_230,train/pneumonia/image_0001_230.jpg,PNEUMONIA
image_0001_1739,train/pneumonia/image_0001_1739.jpg,PNEUMONIA
image_0001_3293,train/pneumonia/image_0001_3293.jpg,PNEUMONIA
image_0001_146,train/pneumonia/image_0001_146.jpg,PNEUMONIA
image_0001_2676,train/pneumonia/image_0001_2676.jpg,PNEUMONIA
image_0001_2634,train/pneumonia/image_0001_2634.jpg,PNEUMONIA
image_0001_1884,train/pneumonia/image_0001_1884.jpg,PNEUMONIA
image_0001_2691,train/pneumonia/image_0001_2691.jpg,PNEUMONIA
image_0001_945,train/pneumonia/image_0001_945.jpg,PNEUMONIA
image_0001_197,train/pneumonia/image_0001_197.jpg,PNEUMONIA
image_0001_3317,train/pneumonia/image_0001_3317.jpg,PNEUMONIA
image_0001_181,train/pneumonia/image_0001_181.jpg,PNEUMONIA
image_0001_644,train/pneumonia/image_0001_644.jpg,PNEUMONIA
image_0001_3104,train/pneumonia/image_0001_3104.jpg,PNEUMONIA
image_0001_2628,train/pneumonia/image_0001_2628.jpg,PNEUMONIA
image_0001_1450,train/pneumonia/image_0001_1450.jpg,PNEUMONIA
image_0001_1088,train/pneumonia/image_0001_1088.jpg,PNEUMONIA
image_0001_2869,train/pneumonia/image_0001_2869.jpg,PNEUMONIA
image_0001_1840,train/pneumonia/image_0001_1840.jpg,PNEUMONIA
image_0001_2518,train/pneumonia/image_0001_2518.jpg,PNEUMONIA
image_0001_3367,train/pneumonia/image_0001_3367.jpg,PNEUMONIA
image_0001_446,train/pneumonia/image_0001_446.jpg,PNEUMONIA
image_0001_1570,train/pneumonia/image_0001_1570.jpg,PNEUMONIA
image_0001_1906,train/pneumonia/image_0001_1906.jpg,PNEUMONIA
image_0001_2445,train/pneumonia/image_0001_2445.jpg,PNEUMONIA
image_0001_1328,train/pneumonia/image_0001_1328.jpg,PNEUMONIA
image_0001_1832,train/pneumonia/image_0001_1832.jpg,PNEUMONIA
image_0001_2791,train/pneumonia/image_0001_2791.jpg,PNEUMONIA
image_0001_3166,train/pneumonia/image_0001_3166.jpg,PNEUMONIA
image_0001_977,train/pneumonia/image_0001_977.jpg,PNEUMONIA
image_0001_1877,train/pneumonia/image_0001_1877.jpg,PNEUMONIA
image_0001_705,train/pneumonia/image_0001_705.jpg,PNEUMONIA
image_0001_207,train/pneumonia/image_0001_207.jpg,PNEUMONIA
image_0001_763,train/pneumonia/image_0001_763.jpg,PNEUMONIA
image_0001_1848,train/pneumonia/image_0001_1848.jpg,PNEUMONIA
image_0001_1541,train/pneumonia/image_0001_1541.jpg,PNEUMONIA
image_0001_2686,train/pneumonia/image_0001_2686.jpg,PNEUMONIA
image_0001_444,train/pneumonia/image_0001_444.jpg,PNEUMONIA
image_0001_209,train/pneumonia/image_0001_209.jpg,PNEUMONIA
image_0001_232,train/pneumonia/image_0001_232.jpg,PNEUMONIA
image_0001_3109,train/pneumonia/image_0001_3109.jpg,PNEUMONIA
image_0001_3316,train/pneumonia/image_0001_3316.jpg,PNEUMONIA
image_0001_5,train/pneumonia/image_0001_5.jpg,PNEUMONIA
image_0001_3292,train/pneumonia/image_0001_3292.jpg,PNEUMONIA
image_0001_3357,train/pneumonia/image_0001_3357.jpg,PNEUMONIA
image_0001_3207,train/pneumonia/image_0001_3207.jpg,PNEUMONIA
image_0001_1681,train/pneumonia/image_0001_1681.jpg,PNEUMONIA
image_0001_2132,train/pneumonia/image_0001_2132.jpg,PNEUMONIA
image_0001_2525,train/pneumonia/image_0001_2525.jpg,PNEUMONIA
image_0001_2163,train/pneumonia/image_0001_2163.jpg,PNEUMONIA
image_0001_845,train/pneumonia/image_0001_845.jpg,PNEUMONIA
image_0001_1286,train/pneumonia/image_0001_1286.jpg,PNEUMONIA
image_0001_2783,train/pneumonia/image_0001_2783.jpg,PNEUMONIA
image_0001_3229,train/pneumonia/image_0001_3229.jpg,PNEUMONIA
image_0001_2522,train/pneumonia/image_0001_2522.jpg,PNEUMONIA
image_0001_192,train/pneumonia/image_0001_192.jpg,PNEUMONIA
image_0001_109,train/pneumonia/image_0001_109.jpg,PNEUMONIA
image_0001_1198,train/pneumonia/image_0001_1198.jpg,PNEUMONIA
image_0001_641,train/pneumonia/image_0001_641.jpg,PNEUMONIA
image_0001_490,train/pneumonia/image_0001_490.jpg,PNEUMONIA
image_0001_1113,train/pneumonia/image_0001_1113.jpg,PNEUMONIA
image_0001_1209,train/pneumonia/image_0001_1209.jpg,PNEUMONIA
image_0001_2278,train/pneumonia/image_0001_2278.jpg,PNEUMONIA
image_0001_1648,train/pneumonia/image_0001_1648.jpg,PNEUMONIA
image_0001_998,train/pneumonia/image_0001_998.jpg,PNEUMONIA
image_0001_597,train/pneumonia/image_0001_597.jpg,PNEUMONIA
image_0001_129,train/pneumonia/image_0001_129.jpg,PNEUMONIA
image_0001_572,train/pneumonia/image_0001_572.jpg,PNEUMONIA
image_0001_1997,train/pneumonia/image_0001_1997.jpg,PNEUMONIA
image_0001_982,train/pneumonia/image_0001_982.jpg,PNEUMONIA
image_0001_1670,train/pneumonia/image_0001_1670.jpg,PNEUMONIA
image_0001_2336,train/pneumonia/image_0001_2336.jpg,PNEUMONIA
image_0001_2966,train/pneumonia/image_0001_2966.jpg,PNEUMONIA
image_0001_2559,train/pneumonia/image_0001_2559.jpg,PNEUMONIA
